"TOA5","CUSAT_ACARR_AWS-Main_Campus","CR300","22859","CR300.Std.10.07","CPU:ACARR_Main_Campus_22092023.cr300","6291","Minute"
"TIMESTAMP","RECORD","BattV_Avg","SlrW_Avg","AirTC_Avg","RH","Rain_mm_Tot","Rain_mm_a","WS_ms_S_WVT","WS_ms_U_WVT","WindDir_DU_WVT","WindDir_SDU_WVT","WindDir_D1_WVT","WS_ms_Max","WS_ms_TMx","WS_Gust_1_Max","WS_Gust_1_dir_SMM","BP_Avg","BP_corr_Avg"
"TS","RN","Volts","W/m^2","Deg C","%","mm","","","","Deg","Deg","Deg","","","","","mBar","mBar"
"","","Avg","Avg","Avg","Smp","Tot","Smp","WVc","WVc","WVc","WVc","WVc","Max","TMx","Max","SMM","Avg","Avg"
"2024-05-28 05:30:00",357884,12.69,0.006,25.7,99.9,0,45.89987,0.378,0.353,133,21,137.3,0.53,"2024-05-28 05:29:45",0,0,1003.761,1007.72
"2024-05-28 05:31:00",357885,12.69,0.012,25.67,99.9,0,45.89987,0.319,0.258,139.3,35.57,132.4,0.58,"2024-05-28 05:31:00",0,0,1003.789,1007.747
"2024-05-28 05:32:00",357886,12.68,0.017,25.67,99.9,0,45.89987,0.332,0.283,111.8,30.96,109.9,0.46,"2024-05-28 05:31:05",0,0,1003.783,1007.742
"2024-05-28 05:33:00",357887,12.68,0.015,25.68,99.9,0,45.89987,0.286,0.254,85.6,27.13,82.3,0.37,"2024-05-28 05:32:35",0,0,1003.832,1007.79
"2024-05-28 05:34:00",357888,12.69,0.008,25.7,99.9,0,45.89987,0.372,0.368,40.12,7.616,41.65,0.59,"2024-05-28 05:34:00",0,0,1003.836,1007.794
"2024-05-28 05:35:00",357889,12.69,0.017,25.72,99.9,0,45.89987,0.504,0.485,57,15.61,57.24,0.61,"2024-05-28 05:34:05",0,0,1003.869,1007.828
"2024-05-28 05:36:00",357890,12.76,0.014,25.75,99.9,0,45.89987,0.35,0.334,54.46,17.48,57.09,0.48,"2024-05-28 05:35:05",0,0,1003.889,1007.847
"2024-05-28 05:37:00",357891,12.78,0.028,25.77,99.9,0,45.89987,0.246,0.224,81.2,24.02,89.8,0.38,"2024-05-28 05:36:20",0,0,1003.888,1007.846
"2024-05-28 05:38:00",357892,12.73,0.009,25.77,99.9,0,45.89987,0.347,0.337,78.28,13.58,80,0.48,"2024-05-28 05:37:50",0,0,1003.914,1007.872
"2024-05-28 05:39:00",357893,12.71,0.019,25.78,99.9,0,45.89987,0.359,0.338,80.6,19.88,82.5,0.44,"2024-05-28 05:38:15",0,0,1003.913,1007.871
"2024-05-28 05:40:00",357894,12.7,0.012,25.76,99.9,0,45.89987,0.461,0.43,132.7,20.79,133.4,0.61,"2024-05-28 05:39:25",0,0,1003.928,1007.886
"2024-05-28 05:41:00",357895,12.68,0.008,25.83,99.9,0,45.89987,0.336,0.308,108.5,23.15,106.1,0.46,"2024-05-28 05:40:10",0,0,1003.944,1007.902
"2024-05-28 05:42:00",357896,12.69,0.017,25.81,99.9,0,45.89987,0.196,0.183,107.3,20.86,110.2,0.34,"2024-05-28 05:41:05",0,0,1003.926,1007.885
"2024-05-28 05:43:00",357897,12.7,0.016,25.78,99.9,0,45.89987,0.273,0.24,161.5,28.34,157.1,0.38,"2024-05-28 05:43:00",0,0,1003.918,1007.876
"2024-05-28 05:44:00",357898,12.7,0.018,25.73,99.9,0,45.89987,0.278,0.262,153.2,18.97,151.3,0.37,"2024-05-28 05:43:05",0,0,1003.912,1007.87
"2024-05-28 05:45:00",357899,12.69,0.028,25.69,99.9,0,45.89987,0.204,0.199,149.2,12.64,149.5,0.26,"2024-05-28 05:44:55",0,0,1003.929,1007.887
"2024-05-28 05:46:00",357900,12.7,0.032,25.69,99.9,0,45.89987,0.181,0.144,102,36.74,96,0.28,"2024-05-28 05:45:05",0,0,1003.913,1007.871
"2024-05-28 05:47:00",357901,12.68,0.035,25.68,99.9,0,45.89987,0.285,0.202,255.1,43.59,266.6,0.44,"2024-05-28 05:46:50",0,0,1003.918,1007.876
"2024-05-28 05:48:00",357902,12.7,0.048,25.66,99.9,0,45.89987,0.226,0.223,216.8,9.2,216.6,0.27,"2024-05-28 05:47:50",0,0,1003.929,1007.887
"2024-05-28 05:49:00",357903,12.69,0.06,25.71,99.9,0,45.89987,0.227,0.204,155.4,25.9,153.9,0.27,"2024-05-28 05:48:30",0,0,1003.908,1007.866
"2024-05-28 05:50:00",357904,12.7,0.061,25.72,99.9,0,45.89987,0.335,0.33,120.4,9.7,119.9,0.44,"2024-05-28 05:49:10",0,0,1003.897,1007.855
"2024-05-28 05:51:00",357905,12.68,0.1,25.71,99.9,0,45.89987,0.367,0.365,125.5,5.739,125.5,0.44,"2024-05-28 05:50:20",0,0,1003.877,1007.835
"2024-05-28 05:52:00",357906,12.68,0.138,25.71,99.9,0,45.89987,0.296,0.294,125.3,5.931,124.7,0.36,"2024-05-28 05:51:55",0,0,1003.908,1007.866
"2024-05-28 05:53:00",357907,12.69,0.188,25.71,99.9,0,45.89987,0.309,0.308,128.2,3.862,128.1,0.39,"2024-05-28 05:52:30",0,0,1003.899,1007.858
"2024-05-28 05:54:00",357908,12.69,0.221,25.71,99.9,0,45.89987,0.297,0.291,132.5,10.75,131.3,0.37,"2024-05-28 05:53:20",0,0,1003.874,1007.833
"2024-05-28 05:55:00",357909,12.69,0.3,25.71,99.9,0,45.89987,0.349,0.336,178.7,15.56,176.4,0.54,"2024-05-28 05:54:55",0,0,1003.88,1007.839
"2024-05-28 05:56:00",357910,12.68,0.41,25.78,99.9,0,45.89987,0.397,0.354,185.1,26.59,183.7,0.69,"2024-05-28 05:55:05",0,0,1003.901,1007.86
"2024-05-28 05:57:00",357911,12.69,0.544,25.8,99.9,0,45.89987,0.412,0.403,160.4,11.72,163.5,0.8,"2024-05-28 05:56:20",0,0,1003.907,1007.865
"2024-05-28 05:58:00",357912,12.69,0.756,25.8,99.9,0,45.89987,0.437,0.423,211.1,14.24,213.3,0.83,"2024-05-28 05:57:45",0,0,1003.881,1007.839
"2024-05-28 05:59:00",357913,12.69,0.974,25.8,99.9,0,45.89987,0.593,0.55,173.1,21.57,177.1,0.99,"2024-05-28 05:58:55",0,0,1003.934,1007.893
"2024-05-28 06:00:00",357914,12.68,1.131,25.81,99.9,0,45.89987,0.503,0.491,164.2,12.69,163.1,0.68,"2024-05-28 05:59:20",0,0,1003.909,1007.867
"2024-05-28 06:01:00",357915,12.68,1.229,25.78,99.9,0,45.89987,0.246,0.232,150.5,18.99,147.2,0.39,"2024-05-28 06:00:25",0,0,1003.944,1007.902
"2024-05-28 06:02:00",357916,12.68,1.323,25.75,99.9,0,45.89987,0.248,0.228,143,23.09,140.5,0.34,"2024-05-28 06:01:15",0,0,1003.947,1007.905
"2024-05-28 06:03:00",357917,12.68,1.513,25.74,99.9,0,45.89987,0.08,0.038,141.3,58.86,128,0.14,"2024-05-28 06:02:05",0,0,1003.967,1007.925
"2024-05-28 06:04:00",357918,12.68,1.869,25.75,99.9,0,45.89987,0.093,0.075,153.1,35.45,144,0.19,"2024-05-28 06:04:00",0,0,1003.99,1007.948
"2024-05-28 06:05:00",357919,12.69,2.321,25.76,99.9,0,45.89987,0.258,0.256,194.7,8.22,196.2,0.35,"2024-05-28 06:04:35",0,0,1004.026,1007.984
"2024-05-28 06:06:00",357920,12.69,2.843,25.79,99.9,0,45.89987,0.233,0.218,223.4,20.05,223.5,0.28,"2024-05-28 06:05:05",0,0,1004.083,1008.041
"2024-05-28 06:07:00",357921,12.69,3.387,25.78,99.9,0,45.89987,0.303,0.297,251.3,12.14,250,0.44,"2024-05-28 06:06:25",0,0,1004.083,1008.041
"2024-05-28 06:08:00",357922,12.68,4,25.8,99.9,0,45.89987,0.11,0.078,244.6,43.43,233,0.26,"2024-05-28 06:07:10",0,0,1004.115,1008.073
"2024-05-28 06:09:00",357923,12.7,4.654,25.8,99.9,0,45.89987,0.14,0.039,112.3,68.71,243.7,0.32,"2024-05-28 06:08:55",0,0,1004.13,1008.088
"2024-05-28 06:10:00",357924,12.69,5.347,25.83,99.9,0,45.89987,0.217,0.176,125.8,35.26,127.2,0.34,"2024-05-28 06:10:00",0,0,1004.138,1008.096
"2024-05-28 06:11:00",357925,12.69,6.104,25.84,99.9,0,45.89987,0.18,0.137,174.8,39.73,164.3,0.36,"2024-05-28 06:10:15",0,0,1004.139,1008.097
"2024-05-28 06:12:00",357926,12.68,6.892,25.82,99.9,0,45.89987,0.24,0.237,127.9,8.82,128.4,0.33,"2024-05-28 06:11:10",0,0,1004.186,1008.144
"2024-05-28 06:13:00",357927,12.69,7.74,25.81,99.9,0,45.89987,0.288,0.284,115.2,8.3,116.9,0.4,"2024-05-28 06:13:00",0,0,1004.19,1008.148
"2024-05-28 06:14:00",357928,12.7,8.65,25.79,99.9,0,45.89987,0.419,0.419,113,2.725,113,0.45,"2024-05-28 06:13:10",0,0,1004.177,1008.136
"2024-05-28 06:15:00",357929,12.69,9.57,25.78,99.9,0,45.89987,0.385,0.379,117.1,10.21,117.1,0.44,"2024-05-28 06:14:05",0,0,1004.261,1008.219
"2024-05-28 06:16:00",357930,12.7,10.56,25.78,99.9,0,45.89987,0.286,0.28,94,11.82,94.3,0.39,"2024-05-28 06:15:25",0,0,1004.276,1008.234
"2024-05-28 06:17:00",357931,12.69,11.58,25.78,99.9,0,45.89987,0.187,0.182,54.51,12.17,51.37,0.35,"2024-05-28 06:17:00",0,0,1004.331,1008.289
"2024-05-28 06:18:00",357932,12.71,12.65,25.77,99.9,0,45.89987,0.302,0.299,46.18,7.378,45.83,0.35,"2024-05-28 06:17:15",0,0,1004.364,1008.322
"2024-05-28 06:19:00",357933,12.71,13.73,25.78,99.9,0,45.89987,0.384,0.376,47.14,12.02,48.64,0.53,"2024-05-28 06:18:25",0,0,1004.378,1008.336
"2024-05-28 06:20:00",357934,12.71,14.87,25.8,99.9,0,45.89987,0.236,0.233,87,9.46,86.3,0.29,"2024-05-28 06:19:40",0,0,1004.364,1008.322
"2024-05-28 06:21:00",357935,12.7,16.06,25.79,99.9,0,45.89987,0.248,0.247,97.3,6.837,97.5,0.29,"2024-05-28 06:20:05",0,0,1004.382,1008.34
"2024-05-28 06:22:00",357936,12.7,17.28,25.78,99.9,0,45.89987,0.263,0.26,76.81,9.46,76.75,0.32,"2024-05-28 06:21:25",0,0,1004.368,1008.326
"2024-05-28 06:23:00",357937,12.7,18.55,25.78,99.9,0,45.89987,0.178,0.175,86.3,11.15,86.4,0.23,"2024-05-28 06:22:30",0,0,1004.408,1008.367
"2024-05-28 06:24:00",357938,12.71,19.81,25.78,99.9,0,45.89987,0.198,0.195,98.2,10.6,97.4,0.24,"2024-05-28 06:23:45",0,0,1004.422,1008.38
"2024-05-28 06:25:00",357939,12.72,21.04,25.79,99.9,0,45.89987,0.244,0.243,93.5,5.662,93.3,0.27,"2024-05-28 06:24:05",0,0,1004.417,1008.375
"2024-05-28 06:26:00",357940,12.72,22.23,25.82,99.9,0,45.89987,0.285,0.283,91.4,6.144,90.9,0.38,"2024-05-28 06:26:00",0,0,1004.41,1008.369
"2024-05-28 06:27:00",357941,12.73,23.42,25.84,99.9,0,45.89987,0.327,0.325,103.2,6.492,103.4,0.36,"2024-05-28 06:26:20",0,0,1004.397,1008.356
"2024-05-28 06:28:00",357942,12.73,24.57,25.84,99.9,0,45.89987,0.337,0.334,121.5,6.789,121.9,0.38,"2024-05-28 06:28:00",0,0,1004.451,1008.409
"2024-05-28 06:29:00",357943,12.72,25.48,25.85,99.9,0,45.89987,0.307,0.302,114.3,10.46,114.7,0.36,"2024-05-28 06:28:30",0,0,1004.448,1008.406
"2024-05-28 06:30:00",357944,12.73,26.51,25.85,99.9,0,45.89987,0.274,0.273,122.9,4.881,122.9,0.29,"2024-05-28 06:29:15",0,0,1004.475,1008.433
"2024-05-28 06:31:00",357945,12.72,27.94,25.84,99.9,0,45.89987,0.276,0.275,130.5,5.56,130.7,0.31,"2024-05-28 06:30:15",0,0,1004.484,1008.442
"2024-05-28 06:32:00",357946,12.73,29.5,25.84,99.9,0,45.89987,0.246,0.245,123.4,5.785,123.2,0.32,"2024-05-28 06:31:15",0,0,1004.504,1008.462
"2024-05-28 06:33:00",357947,12.74,30.91,25.85,99.9,0,45.89987,0.095,0.094,116,7.33,115.2,0.16,"2024-05-28 06:32:05",0,0,1004.557,1008.515
"2024-05-28 06:34:00",357948,12.74,32.12,25.86,99.9,0,45.89987,0.039,0.038,99.1,10.7,93.8,0.11,"2024-05-28 06:33:05",0,0,1004.568,1008.527
"2024-05-28 06:35:00",357949,12.75,33.07,25.88,99.9,0,45.89987,0.113,0.088,285.9,38.11,285.8,0.19,"2024-05-28 06:34:40",0,0,1004.627,1008.585
"2024-05-28 06:36:00",357950,12.83,33.74,25.88,99.9,0,45.89987,0.068,0.055,325.3,35.84,315.1,0.16,"2024-05-28 06:35:05",0,0,1004.666,1008.624
"2024-05-28 06:37:00",357951,12.86,34.02,25.91,99.9,0,45.89987,0.2,0.192,71.7,15.9,66.68,0.34,"2024-05-28 06:36:40",0,0,1004.725,1008.683
"2024-05-28 06:38:00",357952,12.82,34.19,25.92,99.9,0,45.89987,0.165,0.152,65.77,22.45,70.65,0.24,"2024-05-28 06:37:35",0,0,1004.692,1008.65
"2024-05-28 06:39:00",357953,12.78,34.37,25.91,99.9,0,45.89987,0.219,0.215,70.1,10.55,70.18,0.29,"2024-05-28 06:38:30",0,0,1004.713,1008.671
"2024-05-28 06:40:00",357954,12.77,34.46,25.93,99.9,0,45.89987,0.136,0.123,78.42,25.04,72.2,0.22,"2024-05-28 06:40:00",0,0,1004.698,1008.656
"2024-05-28 06:41:00",357955,12.76,34.34,25.94,99.9,0,45.89987,0.169,0.159,105.6,19.53,103.6,0.23,"2024-05-28 06:40:25",0,0,1004.733,1008.691
"2024-05-28 06:42:00",357956,12.77,33.99,25.95,99.9,0,45.89987,0.203,0.161,137.5,37.04,135.6,0.31,"2024-05-28 06:42:00",0,0,1004.746,1008.705
"2024-05-28 06:43:00",357957,12.77,33.42,25.97,99.9,0,45.89987,0.284,0.282,150.7,6.843,150.3,0.33,"2024-05-28 06:42:15",0,0,1004.702,1008.66
"2024-05-28 06:44:00",357958,12.75,32.56,25.99,99.9,0,45.89987,0.261,0.257,156.9,10.18,158.8,0.35,"2024-05-28 06:43:40",0,0,1004.674,1008.632
"2024-05-28 06:45:00",357959,12.75,31.13,26.01,99.9,0,45.89987,0.259,0.257,166.7,6.539,166.3,0.3,"2024-05-28 06:44:30",0,0,1004.744,1008.703
"2024-05-28 06:46:00",357960,12.75,29.28,25.99,99.9,0,45.89987,0.168,0.157,185.2,21.05,186.7,0.22,"2024-05-28 06:45:05",0,0,1004.771,1008.73
"2024-05-28 06:47:00",357961,12.76,27.64,26,99.9,0,45.89987,0.207,0.186,200.3,25.55,202.8,0.25,"2024-05-28 06:47:00",0,0,1004.811,1008.769
"2024-05-28 06:48:00",357962,12.75,27.03,26.03,99.9,0,45.89987,0.146,0.121,174.6,33.13,168,0.24,"2024-05-28 06:47:15",0,0,1004.834,1008.793
"2024-05-28 06:49:00",357963,12.74,27.47,26.07,99.9,0,45.89987,0.083,0.08,119.2,14.68,123.5,0.13,"2024-05-28 06:48:05",0,0,1004.848,1008.807
"2024-05-28 06:50:00",357964,12.76,28.41,26.08,99.9,0,45.89987,0.11,0.107,124.8,13.55,125.5,0.14,"2024-05-28 06:50:00",0,0,1004.881,1008.839
"2024-05-28 06:51:00",357965,12.75,29.33,26.08,99.9,0,45.89987,0.195,0.194,120.7,6.501,120.9,0.24,"2024-05-28 06:50:55",0,0,1004.847,1008.805
"2024-05-28 06:52:00",357966,12.75,29.96,26.08,99.9,0,45.89987,0.23,0.228,100.5,7.787,99.7,0.27,"2024-05-28 06:51:10",0,0,1004.893,1008.852
"2024-05-28 06:53:00",357967,12.76,30.07,26.06,99.9,0,45.89987,0.164,0.159,83.9,13.96,79.91,0.24,"2024-05-28 06:52:05",0,0,1004.908,1008.866
"2024-05-28 06:54:00",357968,12.75,29.16,26.06,99.9,0,45.89987,0.083,0.075,36.58,24.37,28.99,0.13,"2024-05-28 06:53:40",0,0,1004.932,1008.89
"2024-05-28 06:55:00",357969,12.75,27.4,26.08,99.9,0,45.89987,0.148,0.143,341.6,13.43,342.8,0.26,"2024-05-28 06:54:25",0,0,1004.961,1008.919
"2024-05-28 06:56:00",357970,12.75,25.65,26.09,99.9,0,45.89987,0.153,0.148,314.8,14.52,315.9,0.19,"2024-05-28 06:55:25",0,0,1004.998,1008.957
"2024-05-28 06:57:00",357971,12.75,24.43,26.07,99.9,0,45.89987,0.208,0.186,358.8,26.31,352.7,0.3,"2024-05-28 06:56:45",0,0,1004.991,1008.95
"2024-05-28 06:58:00",357972,12.74,24.33,26.08,99.9,0,45.89987,0.1,0.092,29.37,22.5,35.12,0.15,"2024-05-28 06:57:20",0,0,1005.048,1009.007
"2024-05-28 06:59:00",357973,12.75,25.79,26.1,99.9,0,45.89987,0.158,0.154,75.59,13.12,77.06,0.24,"2024-05-28 06:58:55",0,0,1005.005,1008.963
"2024-05-28 07:00:00",357974,12.75,28.93,26.14,99.9,0,45.89987,0.138,0.124,111.1,26.21,113.6,0.19,"2024-05-28 06:59:20",0,0,1005.012,1008.97
"2024-05-28 07:01:00",357975,12.76,32.56,26.15,99.9,0,45.89987,0.123,0.116,155.2,19,153.9,0.19,"2024-05-28 07:01:00",0,0,1005.029,1008.987
"2024-05-28 07:02:00",357976,12.77,35.05,26.16,99.9,0,45.89987,0.148,0.136,143.3,22.89,144.5,0.2,"2024-05-28 07:01:35",0,0,1004.99,1008.948
"2024-05-28 07:03:00",357977,12.78,36.04,26.12,99.9,0,45.89987,0.26,0.256,160.5,10.55,160.3,0.32,"2024-05-28 07:02:25",0,0,1005.006,1008.965
"2024-05-28 07:04:00",357978,12.78,36.28,26.09,99.9,0,45.89987,0.208,0.199,130.9,16.5,130.9,0.29,"2024-05-28 07:03:10",0,0,1004.952,1008.91
"2024-05-28 07:05:00",357979,12.78,36.38,26.11,99.9,0,45.89987,0.256,0.253,110.6,8.35,111.7,0.31,"2024-05-28 07:04:15",0,0,1004.969,1008.927
"2024-05-28 07:06:00",357980,12.78,36.16,26.14,99.9,0,45.89987,0.239,0.235,136.6,10.62,137.3,0.34,"2024-05-28 07:06:00",0,0,1005.002,1008.96
"2024-05-28 07:07:00",357981,12.76,34.84,26.18,99.9,0,45.89987,0.244,0.243,135.1,6.475,135.3,0.29,"2024-05-28 07:06:10",0,0,1004.993,1008.952
"2024-05-28 07:08:00",357982,12.77,33.07,26.18,99.9,0,45.89987,0.208,0.208,132.8,4.845,133.5,0.29,"2024-05-28 07:07:55",0,0,1005.028,1008.986
"2024-05-28 07:09:00",357983,12.77,31.39,26.19,99.9,0,45.89987,0.342,0.341,149.1,4.642,148.6,0.4,"2024-05-28 07:08:25",0,0,1005.033,1008.991
"2024-05-28 07:10:00",357984,12.77,30.51,26.15,99.9,0,45.89987,0.295,0.294,162.3,4.869,162.4,0.34,"2024-05-28 07:09:10",0,0,1005.068,1009.026
"2024-05-28 07:11:00",357985,12.76,30.66,26.17,99.9,0,45.89987,0.357,0.354,163.7,6.866,163.8,0.44,"2024-05-28 07:10:40",0,0,1005.032,1008.991
"2024-05-28 07:12:00",357986,12.77,31.57,26.2,99.9,0,45.89987,0.236,0.232,107,9.91,107.5,0.26,"2024-05-28 07:11:20",0,0,1005.028,1008.987
"2024-05-28 07:13:00",357987,12.77,33.34,26.21,99.9,0,45.89987,0.174,0.169,120,14.28,121.5,0.23,"2024-05-28 07:12:30",0,0,1005.064,1009.023
"2024-05-28 07:14:00",357988,12.76,36.1,26.2,99.9,0,45.89987,0.191,0.189,136,7.743,135.2,0.28,"2024-05-28 07:13:25",0,0,1005.076,1009.035
"2024-05-28 07:15:00",357989,12.78,40,26.21,99.9,0,45.89987,0.173,0.17,124.4,10.23,124.7,0.22,"2024-05-28 07:14:30",0,0,1005.059,1009.017
"2024-05-28 07:16:00",357990,12.8,44.8,26.23,99.9,0,45.89987,0.145,0.142,116.1,12.2,117.3,0.21,"2024-05-28 07:15:45",0,0,1005.048,1009.007
"2024-05-28 07:17:00",357991,12.82,50.33,26.23,99.9,0,45.89987,0.178,0.169,113.4,17.35,112.7,0.22,"2024-05-28 07:16:45",0,0,1005.059,1009.017
"2024-05-28 07:18:00",357992,12.83,55.81,26.24,99.9,0,45.89987,0.154,0.124,168.1,36.05,162.2,0.28,"2024-05-28 07:17:25",0,0,1005.063,1009.021
"2024-05-28 07:19:00",357993,12.85,60.31,26.28,99.9,0,45.89987,0.16,0.152,160.6,17.55,159.7,0.42,"2024-05-28 07:19:00",0,0,1005.104,1009.063
"2024-05-28 07:20:00",357994,12.86,53.15,26.29,99.9,0,45.89987,0.294,0.278,173.7,18.89,172,0.4,"2024-05-28 07:19:10",0,0,1005.121,1009.079
"2024-05-28 07:21:00",357995,12.87,53.53,26.28,99.9,0,45.89987,0.214,0.16,79.9,40.9,82.1,0.29,"2024-05-28 07:20:40",0,0,1005.155,1009.114
"2024-05-28 07:22:00",357996,12.87,62.31,26.33,99.9,0,45.89987,0.22,0.213,46.09,14.19,46.18,0.28,"2024-05-28 07:21:05",0,0,1005.175,1009.133
"2024-05-28 07:23:00",357997,12.88,60.37,26.35,99.9,0,45.89987,0.272,0.27,38.96,5.378,39.67,0.35,"2024-05-28 07:22:15",0,0,1005.185,1009.144
"2024-05-28 07:24:00",357998,12.89,57.6,26.33,99.9,0,45.89987,0.278,0.273,48.54,10.03,47.31,0.44,"2024-05-28 07:23:40",0,0,1005.222,1009.181
"2024-05-28 07:25:00",357999,12.9,55.57,26.37,99.9,0,45.89987,0.461,0.448,40.5,13.63,42.89,0.64,"2024-05-28 07:24:25",0,0,1005.265,1009.223
"2024-05-28 07:26:00",358000,12.9,54.55,26.35,99.9,0,45.89987,0.443,0.428,27.45,14.47,28.32,0.61,"2024-05-28 07:25:45",0,0,1005.262,1009.22
"2024-05-28 07:27:00",358001,12.9,54.36,26.33,99.9,0,45.89987,0.344,0.31,24.65,25.44,22.06,0.53,"2024-05-28 07:26:10",0,0,1005.275,1009.233
"2024-05-28 07:28:00",358002,12.9,55.9,26.35,99.9,0,45.89987,0.212,0.205,41.72,14.75,39.8,0.39,"2024-05-28 07:27:10",0,0,1005.265,1009.223
"2024-05-28 07:29:00",358003,12.91,60.67,26.39,99.9,0,45.89987,0.188,0.171,122.4,23.79,122.5,0.32,"2024-05-28 07:29:00",0,0,1005.262,1009.22
"2024-05-28 07:30:00",358004,12.93,68.52,26.42,99.9,0,45.89987,0.226,0.142,59.62,49.3,63.8,0.32,"2024-05-28 07:30:00",0,0,1005.225,1009.184
"2024-05-28 07:31:00",358005,12.94,77.58,26.37,99.9,0,45.89987,0.411,0.4,37.01,13.38,37.81,0.61,"2024-05-28 07:30:20",0,0,1005.194,1009.152
"2024-05-28 07:32:00",358006,12.96,85.6,26.4,99.9,0,45.89987,0.407,0.404,20.4,6.686,20.66,0.63,"2024-05-28 07:31:55",0,0,1005.212,1009.17
"2024-05-28 07:33:00",358007,12.98,89.2,26.36,99.9,0,45.89987,0.422,0.403,15.72,17.13,18.35,0.71,"2024-05-28 07:33:00",0,0,1005.226,1009.184
"2024-05-28 07:34:00",358008,12.99,81.6,26.4,99.9,0,45.89987,0.373,0.353,21.85,18.69,23.96,0.62,"2024-05-28 07:33:05",0,0,1005.244,1009.203
"2024-05-28 07:35:00",358009,12.98,64.35,26.42,99.9,0,45.89987,0.395,0.39,15.54,9,15.5,0.53,"2024-05-28 07:34:55",0,0,1005.286,1009.244
"2024-05-28 07:36:00",358010,13.03,45.96,26.33,99.9,0,45.89987,0.193,0.134,354.6,44.77,338.5,0.42,"2024-05-28 07:35:05",0,0,1005.326,1009.285
"2024-05-28 07:37:00",358011,13.02,33.12,26.34,99.9,0,45.89987,0.504,0.497,222.6,9.39,221.5,0.77,"2024-05-28 07:37:00",0,0,1005.406,1009.364
"2024-05-28 07:38:00",358012,12.97,26.71,26.36,99.9,0,45.89987,0.764,0.753,231.1,9.71,231.3,0.86,"2024-05-28 07:37:45",0,0,1005.45,1009.408
"2024-05-28 07:39:00",358013,12.91,26.02,26.37,99.9,0,45.89987,0.876,0.863,240.5,9.99,242.6,1.43,"2024-05-28 07:39:00",0,0,1005.415,1009.373
"2024-05-28 07:40:00",358014,12.91,30.44,26.43,99.9,0,45.89987,1.238,1.236,221.6,3.752,221.7,1.52,"2024-05-28 07:39:40",0,0,1005.486,1009.444
"2024-05-28 07:41:00",358015,12.9,35.73,26.44,99.9,0,45.89987,0.884,0.835,182.9,19.15,180.7,1.23,"2024-05-28 07:40:45",0,0,1005.475,1009.433
"2024-05-28 07:42:00",358016,12.9,36.32,26.34,99.9,0,45.89987,1.221,1.172,209.1,16.28,206.4,1.78,"2024-05-28 07:41:40",0,0,1005.471,1009.429
"2024-05-28 07:43:00",358017,12.89,34.33,26.34,99.9,0,45.89987,2.094,1.963,177.6,20.24,177.4,2.94,"2024-05-28 07:42:45",0,0,1005.479,1009.437
"2024-05-28 07:44:00",358018,12.88,34.02,26.31,99.9,0,45.89987,1.846,1.783,202.5,14.97,201,2.4,"2024-05-28 07:43:40",0,0,1005.519,1009.478
"2024-05-28 07:45:00",358019,12.87,31.93,26.31,99.9,0.1,45.99987,1.415,1.361,205.8,15.89,203.4,2.11,"2024-05-28 07:44:05",0,0,1005.558,1009.516
"2024-05-28 07:46:00",358020,12.86,33.95,26.34,99.9,0,45.99987,1.463,1.431,184,11.96,187,2.06,"2024-05-28 07:45:25",0,0,1005.58,1009.538
"2024-05-28 07:47:00",358021,12.87,39.76,26.33,99.9,0.1,46.09986,1.822,1.628,222.2,26.44,221.3,2.53,"2024-05-28 07:46:30",0,0,1005.6,1009.558
"2024-05-28 07:48:00",358022,12.87,40.6,26.32,99.9,0.1,46.19986,1.495,1.46,185.1,12.37,183.7,2.31,"2024-05-28 07:47:20",0,0,1005.658,1009.616
"2024-05-28 07:49:00",358023,12.86,39.52,26.33,99.9,0.2,46.39986,1.143,1.108,178.1,14.28,178.5,1.7,"2024-05-28 07:49:00",0,0,1005.697,1009.655
"2024-05-28 07:50:00",358024,12.84,34.2,26.34,99.9,0.2,46.59986,0.904,0.631,168.9,44.51,163.4,1.35,"2024-05-28 07:49:05",0,0,1005.709,1009.667
"2024-05-28 07:51:00",358025,12.83,30.07,26.38,99.9,0.1,46.69986,1.043,1,220.3,16.59,219.6,1.49,"2024-05-28 07:50:35",0,0,1005.732,1009.691
"2024-05-28 07:52:00",358026,12.83,30.49,26.39,99.9,0.2,46.89985,1.098,1.026,218.3,20.65,219.6,1.47,"2024-05-28 07:51:40",0,0,1005.746,1009.705
"2024-05-28 07:53:00",358027,12.83,33.72,26.39,99.9,0.2,47.09985,1.338,1.317,191.2,10.13,190.8,2.3,"2024-05-28 07:52:15",0,0,1005.732,1009.69
"2024-05-28 07:54:00",358028,12.82,35.61,26.42,99.9,0.1,47.19985,0.941,0.881,204.8,20.49,199.7,1.47,"2024-05-28 07:53:35",0,0,1005.721,1009.679
"2024-05-28 07:55:00",358029,12.83,35.68,26.44,99.9,0.1,47.29985,0.78,0.713,219.5,23.7,222,1.18,"2024-05-28 07:54:25",0,0,1005.784,1009.742
"2024-05-28 07:56:00",358030,12.82,37.72,26.44,99.9,0,47.29985,0.802,0.711,226.1,27.37,229.2,1.26,"2024-05-28 07:55:35",0,0,1005.777,1009.735
"2024-05-28 07:57:00",358031,12.84,44.04,26.44,99.9,0.1,47.39985,1.336,1.276,235.8,17.16,237.8,1.69,"2024-05-28 07:56:55",0,0,1005.767,1009.726
